date,close,currency,unit,benchmark,source
2019-02-13,1307.0036372764,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-02-14,1312.2691550903,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-02-15,1321.1223227006,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-02-19,1340.4180858216,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-02-20,1339.8269047349,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-02-21,1325.091231356,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-02-22,1327.8528291174,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-02-25,1327.5420788312,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-02-26,1329.1835355923,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-02-27,1320.67216133,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-02-28,1313.6853338553,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-03-01,1293.5447863036,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-03-04,1286.8609966381,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-03-05,1287.9505024306,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-03-06,1286.8868106231,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-03-07,1285.6387334676,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-03-08,1298.3527728789,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-03-11,1292.870772191,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-03-12,1301.9698872672,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-03-13,1309.1550247849,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-03-14,1296.3803910781,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-03-15,1301.787995338,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-03-18,1303.5743234041,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-03-19,1306.0167241019,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-03-20,1314.5161081742,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-03-21,1308.9220421632,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-03-22,1313.5258175634,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-03-25,1321.5369383811,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-03-26,1315.9086742662,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-03-27,1309.2754976824,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-03-28,1291.2591349968,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-03-29,1292.0042871407,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-04-01,1287.2882845119,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-04-02,1292.1984810736,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-04-03,1291.2160615173,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-04-04,1292.1126807823,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-04-05,1291.5872907748,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-04-08,1297.9865911588,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-04-09,1304.5300053367,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-04-10,1308.2807254722,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-04-11,1292.2138340717,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-04-12,1290.2760760711,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-04-15,1288.2626916109,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-04-16,1276.6584029921,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-04-17,1273.9721325856,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-04-18,1275.3976447853,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-04-22,1274.9715396805,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-04-23,1271.9728945221,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-04-24,1275.093666879,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-04-25,1278.1534500675,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-04-26,1285.8011575572,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-04-29,1280.172189074,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-04-30,1283.4330789762,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-01,1276.8776983984,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-02,1270.5932375797,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-03,1278.8772780651,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-06,1281.6819898612,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-07,1284.8547497433,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-08,1281.3412615298,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-09,1283.7333372528,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-10,1285.5580428136,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-13,1301.0527880361,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-14,1297.0427689672,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-15,1296.6648404954,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-16,1285.9072540566,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-17,1277.2624301739,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-20,1277.3828687131,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-21,1274.4519929477,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-22,1273.86869866,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-23,1283.6680164039,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-24,1284.9973482218,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-28,1279.8120746547,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-29,1279.8642529603,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-30,1289.6923033385,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-05-31,1305.4110235376,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-06-03,1325.4232009821,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-06-04,1325.5243225273,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-06-05,1330.7935340412,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-06-06,1333.9048929036,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-06-07,1340.4576458619,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-06-10,1328.9653628327,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-06-11,1327.4622852966,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-06-12,1333.3762901681,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-06-13,1343.5417144701,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-06-14,1341.1185613487,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-06-17,1339.8497282822,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-06-18,1345.8419496293,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-06-19,1358.8283288161,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-06-20,1389.9021614593,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-06-21,1398.8523738381,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-06-24,1423.016819338,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-06-25,1420.0143052731,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-06-26,1409.8998107485,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-06-27,1410.3164283803,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-06-28,1409.7659292523,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-01,1384.8948317294,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-02,1426.7087578147,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-03,1418.4865565331,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-05,1399.1001305458,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-08,1394.7759286073,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-09,1395.9657047865,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-10,1421.1267710707,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-11,1404.0318333909,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-12,1415.7577139948,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-15,1415.2387586873,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-16,1405.262167517,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-17,1425.3356892347,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-18,1443.9995792495,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-19,1424.867647899,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-22,1424.3307877488,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-23,1416.8377970025,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-24,1425.231879769,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-25,1414.5748404542,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-26,1418.3629448884,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-29,1425.2556574184,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-30,1430.705626135,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-07-31,1412.7029280201,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-01,1440.7110416642,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-02,1440.6764804058,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-05,1470.8573237818,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-06,1475.9886964124,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-07,1501.2675948135,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-08,1502.6998507318,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-09,1497.0627060423,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-12,1512.0773503493,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-13,1501.2307203733,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-14,1516.8417791612,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-15,1524.9650354704,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-16,1513.4003540715,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-19,1496.1053974729,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-20,1506.3824959498,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-21,1502.8185652349,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-22,1497.7313337992,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-23,1526.5038818882,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-26,1527.8932226782,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-27,1543.0095784263,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-28,1538.724280404,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-29,1528.3296176977,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-08-30,1520.8125732248,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-09-03,1548.7965465145,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-09-04,1552.1807279655,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-09-05,1518.3304155028,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-09-06,1507.0816784823,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-09-09,1497.620874123,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-09-10,1486.9342968227,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-09-11,1494.2926757203,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-09-12,1497.8842791835,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-09-13,1488.3832923973,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-09-16,1497.6028556254,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-09-17,1501.5162905632,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-09-18,1491.7202907423,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-09-19,1499.3167556532,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-09-20,1516.9638780013,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-09-23,1521.6234048272,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-09-24,1531.6619492663,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-09-25,1505.4314791454,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-09-26,1506.071701657,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-09-27,1496.8946397781,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-09-30,1472.8206949665,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-01,1480.6226606065,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-02,1499.5383537063,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-03,1507.1497529143,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-04,1504.2050625719,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-07,1492.6669871815,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-08,1507.4490155568,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-09,1511.662929394,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-10,1494.2887962147,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-11,1488.8198800625,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-14,1492.2239458472,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-15,1481.4698331089,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-16,1489.9393109758,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-17,1492.356859786,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-18,1490.2142237624,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-21,1484.0531465337,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-22,1488.2199041389,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-23,1492.1967977273,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-24,1503.2731178351,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-25,1504.1682295648,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-28,1492.2615145812,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-29,1487.6273253233,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-30,1495.1133352572,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-10-31,1512.7535366386,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-11-01,1513.4329599232,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-11-04,1507.3509049739,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-11-05,1483.9991887471,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-11-06,1490.3367470972,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-11-07,1468.3485975832,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-11-08,1458.3426967364,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-11-11,1455.6760544125,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-11-12,1457.7204545917,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-11-13,1463.5665720891,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-11-14,1469.0234067162,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-11-15,1467.222653551,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-11-18,1471.3365385558,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-11-19,1474.4390647517,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-11-20,1474.3295730724,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-11-21,1464.5456574417,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-11-22,1462.3632865593,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-11-25,1453.8293725985,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-11-26,1460.4892940073,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-11-27,1457.3786263639,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-11-29,1464.0454342785,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-12-02,1462.4487516002,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-12-03,1477.0920231702,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-12-04,1475.3662892444,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-12-05,1476.3802958791,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-12-06,1460.2378410471,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
